279094;Полотенцесушитель водяной Ника Curve ЛZ (г) 60/40-4;http://santehnika-online.ru/upload/resize_cache/iblock/e9c/732_722_1/POLOTENCESUSHITELI_NIKA_CURVE__N000179084_4.JPG;Артикул: ЛZ (г) 60/40-4;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 43;Высота, см: 62;Глубина, см: 17.7;Гарантия (лет): 5 лет;Площадь обогрева, м2: 11;Область применения: бытовая;Страна производитель: Россия;Количество секций: 14;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Межосевое расстояние: 40;Направление подключения: горизонтальное, вертикальное, диагональное;Комплектация: крепления, декоративные заглушки;Поворотный: нет;;;;;;;;
302615;Полотенцесушитель водяной Сунержа Элегия 60x40;http://santehnika-online.ru/upload/iblock/1b4/POLOTENCESUSHITELI_SUNERZHA_ELEGIYA_60X40_N000202615_1.JPG;Артикул: 00-0105-6040;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 45;Высота, см: 65;Глубина, см: 11.7;Гарантия (лет): 7 лет;Площадь обогрева, м2: 2.3;Область применения: бытовая;Страна производитель: Россия;Количество секций: 6;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 40, 60;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: межосевое расстояние при горизонтальном подключении - 40 см, при диагональном - 60 см;Терморегулятор: нет;Поворотный: нет
297637;Полотенцесушитель электрический Ника Arc ЛД (г2) ВП 60/50-7 с полкой;http://santehnika-online.ru/upload/resize_cache/iblock/298/732_722_1/POLOTENCESUSHITELI_NIKA_ARC_S_POLKOY_N000197637_3.JPG;Артикул: ЛД (г2) ВП 60/50-7 Э;Тип: электрический;Подключение: электропровод с вилкой;Материал корпуса: нержавеющая сталь;Мощность, Вт: 300;Ширина, см: 53;Высота, см: 66;Глубина, см: 30.2;Гарантия (лет): 5 лет;Площадь обогрева, м2: 8;Область применения: бытовая;Страна производитель: Россия;Количество секций: 9;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: контактная сварка;Межосевое расстояние: 50;Норма теплоотдачи, Вт: 312;Напряжение, В: 220 В;Теплоноситель: антифриз;Электровыключатель: есть;Терморегулятор: есть;Комплектация: крепления, нагревательный тэн, полка, электрический кабель, декоративные заглушки;Дополнительная информация: ТЭН MEG 1.0 мощностью 300 Вт с панелью управления;Поворотный: нет;
297728;Полотенцесушитель электрический Ника Mix Вираж 100/50-7;http://santehnika-online.ru/upload/resize_cache/iblock/cb4/732_722_1/POLOTENCESUSHITELI_NIKA_MIX__N000197728_3.JPG;Артикул: Л Вираж 100/50-7 Э;Тип: электрический;Подключение: электропровод с вилкой;Материал корпуса: нержавеющая сталь;Мощность, Вт: 300;Ширина, см: 50;Высота, см: 106;Глубина, см: 19.5;Гарантия (лет): 5 лет;Площадь обогрева, м2: 9.5;Область применения: бытовая;Страна производитель: Россия;Количество секций: 7;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: контактная сварка;Межосевое расстояние: 20;Норма теплоотдачи, Вт: 403;Напряжение, В: 220 В;Теплоноситель: антифриз;Электровыключатель: есть;Терморегулятор: есть;Комплектация: крепления, нагревательный тэн, электрический кабель, декоративные заглушки;Дополнительная информация: ТЭН MEG 1.0 мощностью 300 Вт с панелью управления;Поворотный: нет;
297264;Полотенцесушитель электрический Ника Arc ЛД 100/40-7;http://santehnika-online.ru/upload/resize_cache/iblock/d7f/732_722_1/POLOTENCESUSHITELI_NIKA_ARC__N000197264_3.JPG;Артикул: ЛД 100/40-7 Э;Тип: электрический;Подключение: электропровод с вилкой;Материал корпуса: нержавеющая сталь;Мощность, Вт: 300;Ширина, см: 43;Высота, см: 106;Глубина, см: 14.2;Гарантия (лет): 5 лет;Площадь обогрева, м2: 9.5;Область применения: бытовая;Страна производитель: Россия;Количество секций: 7;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: контактная сварка;Межосевое расстояние: 40;Норма теплоотдачи, Вт: 341;Напряжение, В: 220 В;Теплоноситель: антифриз;Электровыключатель: есть;Терморегулятор: есть;Комплектация: крепления, нагревательный тэн, электрический кабель, декоративные заглушки;Дополнительная информация: ТЭН MEG 1.0 мощностью 300 Вт с панелью управления;Поворотный: нет;
303858;Полотенцесушитель электрический Сунержа Богема 00-0502-8040 80x40 L;http://santehnika-online.ru/upload/iblock/a62/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_80X40_L_N000203858_1.JPG;Артикул: 00-0502-8040;Тип: электрический;Подключение: электропровод с вилкой;Материал корпуса: нержавеющая сталь;Мощность, Вт: 300;Ширина, см: 45;Высота, см: 86;Глубина, см: 10.5;Гарантия (лет): 1 год;Область применения: бытовая;Страна производитель: Россия;Количество секций: 14;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Напряжение, В: 220 В;Время нагрева, мин: 30;Теплоноситель: антифриз;Электровыключатель: есть;Терморегулятор: есть;Комплектация: крепления, нагревательный тэн, световой индикатор, электрический кабель;Дополнительная информация: перемычка выгнутая;Поворотный: нет;;;
302561;Полотенцесушитель водяной Сунержа Хорда 180x19,5;http://santehnika-online.ru/upload/iblock/d50/POLOTENCESUSHITELI_SUNERZHA_HORDA_180X195_N000202561_1.JPG;Артикул: 00-0124-1800;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 9.8;Высота, см: 180;Глубина, см: 19.7;Гарантия (лет): 7 лет;Площадь обогрева, м2: 4.02;Область применения: бытовая;Страна производитель: Россия;Количество секций: 3;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 180;Направление подключения: горизонтальное, вертикальное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: межосевое расстояние при горизонтальном подключении - 180 см, при вертикальном - 180 см;Терморегулятор: нет;Поворотный: нет
302632;Полотенцесушитель водяной Сунержа П-образный 32x50;http://santehnika-online.ru/upload/iblock/e5c/POLOTENCESUSHITELI_SUNERZHA_POBRAZNYY_32X50_N000202632_1.JPG;Артикул: 00-0003-3250;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 51;Высота, см: 34.8;Глубина, см: 8;Гарантия (лет): 7 лет;Площадь обогрева, м2: 2.3;Область применения: бытовая;Страна производитель: Россия;Количество секций: 2;Форма: U-образная;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Межосевое расстояние: 32;Направление подключения: вертикальное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка;Терморегулятор: нет;Поворотный: нет;;
303927;Полотенцесушитель электрический Сунержа Богема 00-0505-1050 100x50 R;http://santehnika-online.ru/upload/iblock/586/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_100X50_R_N000203927_1.JPG;Артикул: 00-0505-1050;Тип: электрический;Подключение: электропровод с вилкой;Материал корпуса: нержавеющая сталь;Мощность, Вт: 300;Ширина, см: 55;Высота, см: 106;Глубина, см: 9.5;Гарантия (лет): 1 год;Область применения: бытовая;Страна производитель: Россия;Количество секций: 16;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Напряжение, В: 220 В;Время нагрева, мин: 30;Теплоноситель: антифриз;Электровыключатель: есть;Терморегулятор: есть;Комплектация: крепления, нагревательный тэн, световой индикатор, электрический кабель;Дополнительная информация: перемычка прямая;Поворотный: нет;;;
302503;Полотенцесушитель водяной Сунержа Иллюзия 100x50;http://santehnika-online.ru/upload/iblock/86c/POLOTENCESUSHITELI_SUNERZHA_ILLYUZIYA_100X50_N000202503_1.JPG;Артикул: 00-0110-1050;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 55;Высота, см: 105;Глубина, см: 13.8;Гарантия (лет): 7 лет;Площадь обогрева, м2: 5.5;Область применения: бытовая;Страна производитель: Россия;Количество секций: 11;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 100, 50;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: межосевое расстояние при горизонтальном подключении - 50 см, при диагональном - 100 см;Терморегулятор: нет;Поворотный: нет
303983;Полотенцесушитель электрический Сунержа Богема 00-0507-5040 50x40 с полкой L;http://santehnika-online.ru/upload/iblock/a15/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_50X40_S_POLKOY_L_N000203983_1.JPG;Артикул: 00-0506-5040;Тип: электрический;Подключение: электропровод с вилкой;Материал корпуса: нержавеющая сталь;Мощность, Вт: 300;Ширина, см: 45;Высота, см: 56;Глубина, см: 22.9;Гарантия (лет): 1 год;Область применения: бытовая;Страна производитель: Россия;Количество секций: 10;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Напряжение, В: 220 В;Время нагрева, мин: 30;Теплоноситель: антифриз;Электровыключатель: есть;Терморегулятор: есть;Комплектация: крепления, нагревательный тэн, полка, световой индикатор, электрический кабель;Дополнительная информация: перемычка прямая;Поворотный: нет;;;
302687;Полотенцесушитель водяной Сунержа П-образный 50x40 с 2 полками;http://santehnika-online.ru/upload/iblock/978/POLOTENCESUSHITELI_SUNERZHA_POBRAZNYY_50X40_S_2_POLKAMI_N000202687_4.JPG;Артикул: 00-0004-5040;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 41;Высота, см: 52.8;Глубина, см: 12.5;Гарантия (лет): 7 лет;Площадь обогрева, м2: 2.3;Область применения: бытовая;Страна производитель: Россия;Количество секций: 2;Форма: U-образная;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Межосевое расстояние: 40;Направление подключения: вертикальное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, полка;Терморегулятор: нет;Поворотный: нет;;
302647;Полотенцесушитель водяной Сунержа П-образный 60x40;http://santehnika-online.ru/upload/iblock/9d6/POLOTENCESUSHITELI_SUNERZHA_POBRAZNYY_60X40_N000202647_1.JPG;Артикул: 00-0003-6040;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 41;Высота, см: 62.8;Глубина, см: 8;Гарантия (лет): 7 лет;Площадь обогрева, м2: 2.5;Область применения: бытовая;Страна производитель: Россия;Количество секций: 2;Форма: U-образная;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Межосевое расстояние: 60;Направление подключения: вертикальное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка;Терморегулятор: нет;Поворотный: нет;;
303955;Полотенцесушитель электрический Сунержа Богема 00-0505-1230 120x30 R;http://santehnika-online.ru/upload/iblock/9f4/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_120X30_R_N000203955_1.JPG;Артикул: 00-0505-1230;Тип: электрический;Подключение: электропровод с вилкой;Материал корпуса: нержавеющая сталь;Мощность, Вт: 300;Ширина, см: 35;Высота, см: 126;Глубина, см: 9.5;Гарантия (лет): 1 год;Область применения: бытовая;Страна производитель: Россия;Количество секций: 20;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Напряжение, В: 220 В;Время нагрева, мин: 30;Теплоноситель: антифриз;Электровыключатель: есть;Терморегулятор: есть;Комплектация: крепления, нагревательный тэн, световой индикатор, электрический кабель;Дополнительная информация: перемычка прямая;Поворотный: нет;;;
317452;Полотенцесушитель водяной Сунержа Модус 80x50;http://santehnika-online.ru/upload/resize_cache/iblock/461/732_722_1/POLOTENCESUSHITELI_SUNERZHA_MODUS_80X50_N000217452_1.JPG;Артикул: 00-0250-8050;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 55;Высота, см: 80.7;Глубина, см: 7.5;Гарантия (лет): 1 год;Площадь обогрева, м2: 8.5;Область применения: бытовая;Страна производитель: Россия;Количество секций: 14;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 50;Направление подключения: горизонтальное, вертикальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления;Поворотный: нет;;
304582;Полотенцесушитель электрический Сунержа Модус 80x50 R;http://santehnika-online.ru/upload/iblock/af5/POLOTENCESUSHITELI_SUNERZHA_MODUS_80X50_R_N000204582_1.JPG;Артикул: 00-0521-8050;Тип: электрический;Подключение: электропровод с вилкой;Материал корпуса: нержавеющая сталь;Мощность, Вт: 300;Ширина, см: 55.8;Высота, см: 88.3;Глубина, см: 9;Гарантия (лет): 1 год;Область применения: бытовая;Страна производитель: Россия;Количество секций: 14;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Напряжение, В: 220 В;Время нагрева, мин: 30;Теплоноситель: антифриз;Электровыключатель: есть;Терморегулятор: есть;Комплектация: крепления, нагревательный тэн, световой индикатор, электрический кабель;Поворотный: нет;;;;
304318;Полотенцесушитель электрический Сунержа Галант 60x40 L;http://santehnika-online.ru/upload/iblock/9eb/POLOTENCESUSHITELI_SUNERZHA_GALANT_60X40_L_N000204318_1.JPG;Артикул: 00-0500-6040;Тип: электрический;Подключение: электропровод с вилкой;Материал корпуса: нержавеющая сталь;Мощность, Вт: 300;Ширина, см: 45;Высота, см: 66;Глубина, см: 11.5;Гарантия (лет): 1 год;Область применения: бытовая;Страна производитель: Россия;Количество секций: 5;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Напряжение, В: 220 В;Время нагрева, мин: 30;Теплоноситель: антифриз;Электровыключатель: есть;Терморегулятор: есть;Комплектация: крепления, нагревательный тэн, световой индикатор, электрический кабель;Поворотный: нет;;;;
302422;Полотенцесушитель водяной Сунержа Богема 00-0101-6040 60x40;http://santehnika-online.ru/upload/iblock/265/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_60X40_N000202422_1.JPG;Артикул: 00-0101-6040;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 45;Высота, см: 65;Глубина, см: 8.9;Гарантия (лет): 7 лет;Площадь обогрева, м2: 3.1;Область применения: бытовая;Страна производитель: Россия;Количество секций: 10;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 40, 60;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: перемычка выгнутая;Терморегулятор: нет;Поворотный: нет
302444;Полотенцесушитель водяной Сунержа Богема 00-0104-1250 120x50 с 4 полками;http://santehnika-online.ru/upload/iblock/003/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_120X50_S_4_POLKAMI_N000202444_1.JPG;Артикул: 00-0104-1250;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 55;Высота, см: 125;Глубина, см: 21.3;Гарантия (лет): 7 лет;Площадь обогрева, м2: 10.4;Область применения: бытовая;Страна производитель: Россия;Количество секций: 27;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 120, 50;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, полка, декоративные заглушки;Дополнительная информация: перемычка прямая;Терморегулятор: нет;Поворотный: нет
302420;Полотенцесушитель водяной Сунержа Богема 00-0101-5040 50x40;http://santehnika-online.ru/upload/iblock/dad/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_50X40_N000202420_1.JPG;Артикул: 00-0101-5040;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 45;Высота, см: 55;Глубина, см: 8.9;Гарантия (лет): 7 лет;Площадь обогрева, м2: 2.5;Область применения: бытовая;Страна производитель: Россия;Количество секций: 8;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 40, 50;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: перемычка выгнутая;Терморегулятор: нет;Поворотный: нет
302469;Полотенцесушитель водяной Сунержа Богема 00-0102-6040 60x40;http://santehnika-online.ru/upload/iblock/d8b/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_60X40_N000202469_1.JPG;Артикул: 00-0102-6040;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 45;Высота, см: 65;Глубина, см: 7.5;Гарантия (лет): 7 лет;Площадь обогрева, м2: 3.1;Область применения: бытовая;Страна производитель: Россия;Количество секций: 10;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 40, 60;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: перемычка прямая;Терморегулятор: нет;Поворотный: нет
302605;Полотенцесушитель водяной Сунержа Элегия 80x60;http://santehnika-online.ru/upload/iblock/bfa/POLOTENCESUSHITELI_SUNERZHA_ELEGIYA_80X60_N000202605_1.JPG;Артикул: 00-0105-8060;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 65;Высота, см: 85;Глубина, см: 11.7;Гарантия (лет): 7 лет;Площадь обогрева, м2: 4.5;Область применения: бытовая;Страна производитель: Россия;Количество секций: 9;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 60, 80;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: межосевое расстояние при горизонтальном подключении - 60 см, при диагональном - 80 см;Терморегулятор: нет;Поворотный: нет
302476;Полотенцесушитель водяной Сунержа Богема 00-0102-1550 150x50;http://santehnika-online.ru/upload/iblock/275/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_150X50_N000202476_1.JPG;Артикул: 00-0102-1550;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 55;Высота, см: 156.1;Глубина, см: 7.8;Гарантия (лет): 7 лет;Площадь обогрева, м2: 7.71;Область применения: бытовая;Страна производитель: Россия;Количество секций: 24;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 150, 50;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: перемычка прямая;Терморегулятор: нет;Поворотный: нет
302466;Полотенцесушитель водяной Сунержа Богема 00-0102-1260 120x60;http://santehnika-online.ru/upload/iblock/ec5/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_120X60_N000202466_1.JPG;Артикул: 00-0102-1260;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 65;Высота, см: 125;Глубина, см: 7.5;Гарантия (лет): 7 лет;Площадь обогрева, м2: 8.4;Область применения: бытовая;Страна производитель: Россия;Количество секций: 20;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 120, 60;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: перемычка прямая;Терморегулятор: нет;Поворотный: нет
302480;Полотенцесушитель водяной Сунержа Богема 00-0102-1850 180x50;http://santehnika-online.ru/upload/iblock/c33/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_180X50_N000202480_1.JPG;Артикул: 00-0102-1850;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 55;Высота, см: 197.6;Глубина, см: 7.8;Гарантия (лет): 7 лет;Площадь обогрева, м2: 11.11;Область применения: бытовая;Страна производитель: Россия;Количество секций: 30;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 180, 50;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: перемычка прямая;Терморегулятор: нет;Поворотный: нет
302600;Полотенцесушитель водяной Сунержа Элегия 100x60;http://santehnika-online.ru/upload/iblock/3b5/POLOTENCESUSHITELI_SUNERZHA_ELEGIYA_100X60_N000202600_1.JPG;Артикул: 00-0105-1060;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 65;Высота, см: 105;Глубина, см: 11.7;Гарантия (лет): 7 лет;Площадь обогрева, м2: 5.6;Область применения: бытовая;Страна производитель: Россия;Количество секций: 11;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 100, 60;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: межосевое расстояние при горизонтальном подключении - 60 см, при диагональном - 100 см;Терморегулятор: нет;Поворотный: нет
303775;Полотенцесушитель электрический Сунержа Богема 00-0505-6030 60x30 R;http://santehnika-online.ru/upload/iblock/d15/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_60X30_R_N000203775_1.JPG;Артикул: 00-0505-6030;Тип: электрический;Подключение: электропровод с вилкой;Материал корпуса: нержавеющая сталь;Мощность, Вт: 300;Ширина, см: 35;Высота, см: 66;Глубина, см: 9.5;Гарантия (лет): 1 год;Область применения: бытовая;Страна производитель: Россия;Количество секций: 10;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Напряжение, В: 220 В;Время нагрева, мин: 30;Теплоноситель: антифриз;Электровыключатель: есть;Терморегулятор: есть;Комплектация: крепления, нагревательный тэн, световой индикатор, электрический кабель;Дополнительная информация: перемычка прямая;Поворотный: нет;;;
304317;Полотенцесушитель электрический Сунержа Галант 60x40 R;http://santehnika-online.ru/upload/iblock/d46/POLOTENCESUSHITELI_SUNERZHA_GALANT_60X40_R_N000204317_1.JPG;Артикул: 00-0501-6040;Тип: электрический;Подключение: электропровод с вилкой;Материал корпуса: нержавеющая сталь;Мощность, Вт: 300;Ширина, см: 45;Высота, см: 66;Глубина, см: 11.5;Гарантия (лет): 1 год;Область применения: бытовая;Страна производитель: Россия;Количество секций: 5;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Напряжение, В: 220 В;Время нагрева, мин: 30;Теплоноситель: антифриз;Электровыключатель: есть;Терморегулятор: есть;Комплектация: крепления, нагревательный тэн, световой индикатор, электрический кабель;Поворотный: нет;;;;
302421;Полотенцесушитель водяной Сунержа Богема 00-0101-5050 50x50;http://santehnika-online.ru/upload/iblock/42a/POLOTENCESUSHITELI_SUNERZHA_BOGEMA_50X50_N000202421_1.JPG;Артикул: 00-0101-5050;Тип: водяной;Подключение: к системе горячего водоснабжения, к системе центрального отопления;Материал корпуса: нержавеющая сталь;Ширина, см: 55;Высота, см: 55;Глубина, см: 10.8;Гарантия (лет): 7 лет;Площадь обогрева, м2: 2.9;Область применения: бытовая;Страна производитель: Россия;Количество секций: 8;Форма: лесенка;Цвет: хром;Цвет креплений: хром;Угловая конструкция: нет;Монтаж: подвесной;Тип шва: электросварный;Межосевое расстояние: 50;Направление подключения: горизонтальное, диагональное;Теплоноситель: вода;Макс. температура теплоносителя: 105;Макс. давление, атм: 25;Испытательное давление, атм: 60;Рабочее давление, атм: 3;Комплектация: крепления, накидная гайка, кран Маевского, декоративные заглушки;Дополнительная информация: перемычка выгнутая;Терморегулятор: нет;Поворотный: нет
